YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKDAY,5,TRAIN,EW6,771,156
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW6,94,22
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SW1,595,508
2023-02,WEEKDAY,20,TRAIN,SW1,1884,1529
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT13,1241,2368
2023-02,WEEKDAY,8,TRAIN,DT13,5209,11488
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,2428,2824
2023-02,WEEKDAY,11,TRAIN,CC19/DT9,3277,4158
2023-02,WEEKDAY,13,TRAIN,DT2,2273,1031
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT2,532,374
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,27313,11640
2023-02,WEEKDAY,20,TRAIN,EW24/NS1,69629,28203
2023-02,WEEKDAY,18,TRAIN,NS3,15194,39668
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS3,5148,6646
2023-02,WEEKDAY,23,TRAIN,DT18,3216,344
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT18,872,238
2023-02,WEEKDAY,23,TRAIN,CE1/DT16,21429,2645
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,10621,1293
2023-02,WEEKDAY,10,TRAIN,TE3,3638,1192
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,TE3,2288,1053
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,SE1,1548,637
2023-02,WEEKDAY,9,TRAIN,SE1,3908,1253
2023-02,WEEKDAY,9,TRAIN,DT3,7274,1933
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,DT3,2855,1228
2023-02,WEEKDAY,17,TRAIN,PW4,3775,5840
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW4,1816,2230
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT18,1334,1049
2023-02,WEEKDAY,14,TRAIN,DT18,5314,4766
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW27,13683,19053
2023-02,WEEKDAY,18,TRAIN,EW27,61993,93526
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE1,312,819
2023-02,WEEKDAY,21,TRAIN,TE1,2406,1529
2023-02,WEEKDAY,23,TRAIN,NS20,2103,1416
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS20,708,593
2023-02,WEEKDAY,12,TRAIN,BP11,2223,1574
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,BP11,1224,793
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT24,1345,1165
2023-02,WEEKDAY,13,TRAIN,DT24,2745,2677
2023-02,WEEKDAY,17,TRAIN,SW5,6443,9554
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW5,2405,2941
2023-02,WEEKDAY,17,TRAIN,CC28,3605,4616
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1229,1268
2023-02,WEEKDAY,0,TRAIN,DT29,34,429
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,DT29,13,224
2023-02,WEEKDAY,22,TRAIN,CC24,5428,1203
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC24,700,484
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE1,242,592
2023-02,WEEKDAY,22,TRAIN,TE1,1011,1373
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT30,213,1240
2023-02,WEEKDAY,23,TRAIN,DT30,381,2994
2023-02,WEEKDAY,0,TRAIN,SE2,13,478
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,SE2,8,248
2023-02,WEEKDAY,16,TRAIN,NS25/EW13,27859,20417
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,21031,16231
2023-02,WEEKDAY,9,TRAIN,TE8,3633,4487
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,TE8,1605,2418
2023-02,WEEKDAY,22,TRAIN,BP8,874,855
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,BP8,319,338
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE13,666,626
2023-02,WEEKDAY,13,TRAIN,TE13,1210,1567
2023-02,WEEKDAY,12,TRAIN,PW4,2814,2433
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,PW4,2041,1805
2023-02,WEEKDAY,17,TRAIN,TE19,10019,994
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,TE19,573,356
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,DT10/TE11,923,1088
2023-02,WEEKDAY,7,TRAIN,DT10/TE11,7627,19992
2023-02,WEEKDAY,18,TRAIN,DT34,7660,5058
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT34,1307,1089
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC6,1285,200
2023-02,WEEKDAY,23,TRAIN,CC6,2648,607
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS13,13577,19173
2023-02,WEEKDAY,17,TRAIN,NS13,42689,71142
2023-02,WEEKDAY,10,TRAIN,CC8,3931,3224
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,CC8,2323,1749
2023-02,WEEKDAY,22,TRAIN,TE7,621,2090
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE7,229,788
2023-02,WEEKDAY,13,TRAIN,SW8,1772,2674
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,SW8,709,596
2023-02,WEEKDAY,12,TRAIN,EW22,10447,12056
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW22,1712,1386
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE13,725,529
2023-02,WEEKDAY,15,TRAIN,TE13,1723,1685
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS2,3894,7218
2023-02,WEEKDAY,21,TRAIN,NS2,10140,20034
2023-02,WEEKDAY,19,TRAIN,TE8,6306,7893
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE8,2221,2099
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,PE3,2555,1476
2023-02,WEEKDAY,11,TRAIN,PE3,4131,2560
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NE8,3354,2236
2023-02,WEEKDAY,23,TRAIN,NE8,5812,4551
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,NS18,395,81
2023-02,WEEKDAY,5,TRAIN,NS18,2837,629
2023-02,WEEKDAY,8,TRAIN,DT28,15119,21235
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT28,2816,2010
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT20,872,1238
2023-02,WEEKDAY,8,TRAIN,DT20,4546,7791
2023-02,WEEKDAY,6,TRAIN,DT30,9189,3451
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,DT30,961,444
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC21,2155,1953
2023-02,WEEKDAY,15,TRAIN,CC21,8197,6094
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,EW22,1382,1760
2023-02,WEEKDAY,16,TRAIN,EW22,19153,5987
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP5,562,527
2023-02,WEEKDAY,14,TRAIN,BP5,1401,1484
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE1,819,1006
2023-02,WEEKDAY,18,TRAIN,TE1,12898,2844
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,TE22,220,33
2023-02,WEEKDAY,23,TRAIN,TE22,339,70
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,PE2,2226,653
2023-02,WEEKDAY,9,TRAIN,PE2,4967,1291
2023-02,WEEKDAY,15,TRAIN,BP12,2482,1514
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP12,672,487
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS10,6314,12015
2023-02,WEEKDAY,19,TRAIN,NS10,21162,59502
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,SE3,866,832
2023-02,WEEKDAY,16,TRAIN,SE3,1648,2759
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC14,1926,1878
2023-02,WEEKDAY,13,TRAIN,CC14,5703,4905
2023-02,WEEKDAY,11,TRAIN,NS20,20928,28217
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NS20,9844,12169
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,BP4,504,500
2023-02,WEEKDAY,17,TRAIN,BP4,10125,2935
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,DT29,2363,796
2023-02,WEEKDAY,10,TRAIN,DT29,4916,1451
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT34,1233,826
2023-02,WEEKDAY,11,TRAIN,DT34,2353,1532
2023-02,WEEKDAY,11,TRAIN,TE12,2589,2150
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,TE12,1074,947
2023-02,WEEKDAY,23,TRAIN,CG2,4355,3233
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CG2,1993,1251
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,5658,4448
2023-02,WEEKDAY,18,TRAIN,CG1/DT35,34448,7262
2023-02,WEEKDAY,14,TRAIN,PW6,1018,1129
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW6,461,439
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW1,7281,8231
2023-02,WEEKDAY,15,TRAIN,EW1,14989,20654
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,SE4,1730,979
2023-02,WEEKDAY,10,TRAIN,SE4,3066,1663
2023-02,WEEKDAY,13,TRAIN,EW11,10035,11362
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW11,5709,5819
2023-02,WEEKDAY,11,TRAIN,SW3,1630,1048
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,SW3,942,564
2023-02,WEEKDAY,12,TRAIN,TE13,1615,1406
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,TE13,699,759
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,EW27,7779,4265
2023-02,WEEKDAY,6,TRAIN,EW27,49283,32375
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT34,296,789
2023-02,WEEKDAY,22,TRAIN,DT34,972,1857
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1127,1299
2023-02,WEEKDAY,14,TRAIN,SE1,2229,3309
2023-02,WEEKDAY,7,TRAIN,TE6,19199,8913
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,TE6,2165,769
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC12,163,371
2023-02,WEEKDAY,23,TRAIN,CC12,333,915
2023-02,WEEKDAY,20,TRAIN,CE1/DT16,32697,14179
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,18634,7330
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3263,4997
2023-02,WEEKDAY,19,TRAIN,EW7,8640,19760
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,DT10/TE11,1740,1140
2023-02,WEEKDAY,9,TRAIN,DT10/TE11,5311,2408
2023-02,WEEKDAY,8,TRAIN,NE4/DT19,14683,45786
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,4314,9704
2023-02,WEEKDAY,20,TRAIN,DT24,2348,4037
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT24,774,1373
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE18,2772,1735
2023-02,WEEKDAY,14,TRAIN,TE18,4710,3080
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,7123,18499
2023-02,WEEKDAY,10,TRAIN,EW12/DT14,14195,36743
2023-02,WEEKDAY,8,TRAIN,CG1/DT35,1806,36687
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,562,2769
2023-02,WEEKDAY,13,TRAIN,NE13,13541,12364
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NE13,8276,6760
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,EW19,483,1663
2023-02,WEEKDAY,23,TRAIN,EW19,1012,3836
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NS25/EW13,117,41
2023-02,WEEKDAY,0,TRAIN,NS25/EW13,301,90
2023-02,WEEKDAY,5,TRAIN,PW3,391,54
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,PW3,60,8
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC5,1728,1061
2023-02,WEEKDAY,19,TRAIN,CC5,4692,3177
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW3,591,41
2023-02,WEEKDAY,5,TRAIN,EW3,3612,291
2023-02,WEEKDAY,10,TRAIN,DT21,2685,4575
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,DT21,1296,2247
2023-02,WEEKDAY,21,TRAIN,PE3,1711,4146
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE3,503,1627
2023-02,WEEKDAY,10,TRAIN,NE5,3092,9001
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NE5,1382,2812
2023-02,WEEKDAY,19,TRAIN,NE14,16825,42540
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NE14,5740,9456
2023-02,WEEKDAY,5,TRAIN,DT27,446,358
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT27,114,42
2023-02,WEEKDAY,18,TRAIN,TE19,15818,1497
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE19,535,463
2023-02,WEEKDAY,21,TRAIN,PE6,2762,3455
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE6,947,1418
2023-02,WEEKDAY,22,TRAIN,CC16,1580,2847
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC16,523,1109
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,PW5,957,1261
2023-02,WEEKDAY,17,TRAIN,PW5,2472,3293
2023-02,WEEKDAY,22,TRAIN,EW30,778,543
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW30,163,464
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT17,346,1130
2023-02,WEEKDAY,8,TRAIN,DT17,2205,50711
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,SW7,970,628
2023-02,WEEKDAY,12,TRAIN,SW7,1958,1375
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1148,6698
2023-02,WEEKDAY,23,TRAIN,NS10,2566,14259
2023-02,WEEKDAY,23,TRAIN,NS25/EW13,12861,1393
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS25/EW13,5120,605
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,EW23,8008,8849
2023-02,WEEKDAY,7,TRAIN,EW23,58536,73574
2023-02,WEEKDAY,18,TRAIN,SW4,1645,3281
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,SW4,672,748
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW3,20,464
2023-02,WEEKDAY,0,TRAIN,EW3,50,1091
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NE8,7994,11326
2023-02,WEEKDAY,12,TRAIN,NE8,12049,15905
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC2,1304,640
2023-02,WEEKDAY,19,TRAIN,CC2,5538,2339
2023-02,WEEKDAY,9,TRAIN,CC5,1419,5955
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CC5,433,870
2023-02,WEEKDAY,23,TRAIN,EW9,2839,5927
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,EW9,1507,2615
2023-02,WEEKDAY,10,TRAIN,DT20,2189,3169
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,DT20,1470,1648
2023-02,WEEKDAY,21,TRAIN,NE15,3015,16607
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE15,1239,6038
2023-02,WEEKDAY,10,TRAIN,PW1,307,729
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,PW1,334,804
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP11,1008,817
2023-02,WEEKDAY,14,TRAIN,BP11,1878,2090
2023-02,WEEKDAY,15,TRAIN,SW5,5343,6425
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW5,2451,2349
2023-02,WEEKDAY,6,TRAIN,BP8,3865,2628
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,BP8,283,164
2023-02,WEEKDAY,17,TRAIN,EW23,56805,50664
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW23,13972,15642
2023-02,WEEKDAY,10,TRAIN,CC10/DT26,8304,7323
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,4305,3186
2023-02,WEEKDAY,11,TRAIN,NE5,3899,5922
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NE5,1712,2982
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,PW7,717,376
2023-02,WEEKDAY,8,TRAIN,PW7,2874,1409
2023-02,WEEKDAY,18,TRAIN,EW17,29477,45292
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW17,6904,8032
2023-02,WEEKDAY,21,TRAIN,NS17/CC15,20992,21792
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,6898,7871
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW19,1313,2933
2023-02,WEEKDAY,22,TRAIN,EW19,3049,7498
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,10,167
2023-02,WEEKDAY,0,TRAIN,CC17/TE9,21,323
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,1834,3622
2023-02,WEEKDAY,21,TRAIN,CC10/DT26,5040,8892
2023-02,WEEKDAY,10,TRAIN,NS9/TE2,26154,21708
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NS9/TE2,12955,11018
2023-02,WEEKDAY,16,TRAIN,CC6,5194,7497
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC6,4080,4502
2023-02,WEEKDAY,12,TRAIN,EW1,17151,11551
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW1,9538,6106
2023-02,WEEKDAY,5,TRAIN,NS20,606,1598
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,NS20,70,188
2023-02,WEEKDAY,12,TRAIN,TE4,1936,1584
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,TE4,1150,992
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW32,985,435
2023-02,WEEKDAY,15,TRAIN,EW32,2016,702
2023-02,WEEKDAY,19,TRAIN,TE18,5076,3250
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE18,1880,1209
2023-02,WEEKDAY,19,TRAIN,NS13,29863,79783
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS13,10908,17075
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,SW1,486,668
2023-02,WEEKDAY,11,TRAIN,SW1,1629,2025
2023-02,WEEKDAY,10,TRAIN,DT30,5552,1543
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,DT30,2898,833
2023-02,WEEKDAY,22,TRAIN,TE12,984,222
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE12,348,102
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW6,3142,2614
2023-02,WEEKDAY,8,TRAIN,EW6,16972,10337
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,19008,5896
2023-02,WEEKDAY,20,TRAIN,NE1/CC29,39076,12615
2023-02,WEEKDAY,12,TRAIN,TE14/NS22,24969,47252
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,TE14/NS22,16210,27481
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC12,1714,1240
2023-02,WEEKDAY,17,TRAIN,CC12,10685,4311
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,12373,23619
2023-02,WEEKDAY,11,TRAIN,NE4/DT19,25425,50122
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NS7,4514,5094
2023-02,WEEKDAY,10,TRAIN,NS7,10315,8329
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,DT23,545,846
2023-02,WEEKDAY,10,TRAIN,DT23,1276,2687
2023-02,WEEKDAY,8,TRAIN,CC25,6847,13742
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CC25,1290,1311
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NE5,3804,1391
2023-02,WEEKDAY,22,TRAIN,NE5,9635,2806
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,DT27,1360,1402
2023-02,WEEKDAY,7,TRAIN,DT27,8619,17091
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,CC25,1716,1054
2023-02,WEEKDAY,10,TRAIN,CC25,3175,2357
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC17/TE9,323,910
2023-02,WEEKDAY,22,TRAIN,CC17/TE9,842,2496
2023-02,WEEKDAY,23,TRAIN,NE1/CC29,11057,2037
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,6331,949
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,DT31,1195,426
2023-02,WEEKDAY,6,TRAIN,DT31,9130,2505
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CC26,615,720
2023-02,WEEKDAY,9,TRAIN,CC26,1885,6664
2023-02,WEEKDAY,21,TRAIN,PE2,738,4404
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,PE2,338,1789
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW17,479,40
2023-02,WEEKDAY,5,TRAIN,EW17,4477,279
2023-02,WEEKDAY,18,TRAIN,NS4/BP1,45667,75292
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,10204,14068
2023-02,WEEKDAY,17,TRAIN,EW7,13324,17488
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW7,4589,5456
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW7,5266,4683
2023-02,WEEKDAY,13,TRAIN,EW7,8481,8920
2023-02,WEEKDAY,15,TRAIN,TE22,984,2020
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE22,1007,1911
2023-02,WEEKDAY,6,TRAIN,SW5,10922,1900
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1021,297
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC6,6588,899
2023-02,WEEKDAY,21,TRAIN,CC6,8732,1698
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,4872,4429
2023-02,WEEKDAY,23,TRAIN,NS21/DT11,11122,10533
2023-02,WEEKDAY,12,TRAIN,SE4,3015,1930
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,SE4,1523,1047
2023-02,WEEKDAY,8,TRAIN,CC17/TE9,9137,10605
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CC17/TE9,1238,1641
2023-02,WEEKDAY,11,TRAIN,CC23,4179,5650
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CC23,823,874
2023-02,WEEKDAY,19,TRAIN,EW18,12865,17149
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW18,3118,4049
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT3,2407,1799
2023-02,WEEKDAY,13,TRAIN,DT3,3993,3254
2023-02,WEEKDAY,5,TRAIN,DT8,48,198
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT8,20,18
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW11,3939,4078
2023-02,WEEKDAY,20,TRAIN,EW11,8533,10595
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,16028,12644
2023-02,WEEKDAY,10,TRAIN,NE12/CC13,29325,21640
2023-02,WEEKDAY,13,TRAIN,EW17,16618,15104
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW17,7700,7780
2023-02,WEEKDAY,8,TRAIN,CC5,2099,9450
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CC5,431,646
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NE10,28,143
2023-02,WEEKDAY,0,TRAIN,NE10,77,276
2023-02,WEEKDAY,16,TRAIN,TE14/NS22,43886,33586
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,TE14/NS22,29027,23856
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP13,166,201
2023-02,WEEKDAY,19,TRAIN,BP13,606,1852
2023-02,WEEKDAY,18,TRAIN,CC23,38449,5247
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC23,1164,874
2023-02,WEEKDAY,5,TRAIN,DT29,1327,33
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT29,242,5
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT25,166,500
2023-02,WEEKDAY,23,TRAIN,DT25,367,1204
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW5,7690,10711
2023-02,WEEKDAY,19,TRAIN,EW5,21212,41455
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,PE7,1242,1299
2023-02,WEEKDAY,16,TRAIN,PE7,3344,3998
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NS5,114,1370
2023-02,WEEKDAY,0,TRAIN,NS5,223,2704
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW19,1871,3598
2023-02,WEEKDAY,21,TRAIN,EW19,4931,9981
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE14/NS22,23552,3459
2023-02,WEEKDAY,21,TRAIN,TE14/NS22,56280,7864
2023-02,WEEKDAY,14,TRAIN,EW19,7532,9868
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW19,4070,4347
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC7,1396,1998
2023-02,WEEKDAY,19,TRAIN,CC7,5948,7666
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW23,10295,9364
2023-02,WEEKDAY,8,TRAIN,EW23,48046,54439
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,EW32,38,485
2023-02,WEEKDAY,23,TRAIN,EW32,94,501
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,TE7,397,255
2023-02,WEEKDAY,6,TRAIN,TE7,4338,2758
2023-02,WEEKDAY,14,TRAIN,TE12,1914,2407
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE12,735,606
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT18,1296,948
2023-02,WEEKDAY,15,TRAIN,DT18,6037,3288
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS7,4639,5193
2023-02,WEEKDAY,22,TRAIN,NS7,6522,13428
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,DT28,2909,1108
2023-02,WEEKDAY,10,TRAIN,DT28,5598,3055
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS14,7089,7159
2023-02,WEEKDAY,15,TRAIN,NS14,17054,19059
2023-02,WEEKDAY,10,TRAIN,SW1,1454,1678
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,SW1,553,336
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC6,4237,3948
2023-02,WEEKDAY,18,TRAIN,CC6,10060,13541
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT28,2578,1052
2023-02,WEEKDAY,11,TRAIN,DT28,4952,2462
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS12,1971,4313
2023-02,WEEKDAY,21,TRAIN,NS12,4570,11076
2023-02,WEEKDAY,18,TRAIN,EW3,18915,29733
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW3,4473,6427
